repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
Arize-ai/openinference,java,03f153badf7fe6b1b039d68a329018ceb13d0946,java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/IntegrationTest.java,setUp,junit5_before_each,24,31,8,junit,0,per_test,1,1,0,1,0,1,https://github.com/Arize-ai/openinference/blob/03f153badf7fe6b1b039d68a329018ceb13d0946/java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/IntegrationTest.java#L24-L31,human,human,feat,"@BeforeEach
    void setUp() {
        exporter = InMemorySpanExporter.create();
        SdkTracerProvider provider = SdkTracerProvider.builder()
                .addSpanProcessor(SimpleSpanProcessor.create(exporter))
                .build();
        tracer = new OITracer(provider.get(""integration-test""));
    }",2026-03-25,2.242299794661191,1
Arize-ai/openinference,java,03f153badf7fe6b1b039d68a329018ceb13d0946,java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/IntegrationTest.java,tearDown,junit5_after_each,33,36,4,junit,0,per_test,1,1,0,0,0,0,https://github.com/Arize-ai/openinference/blob/03f153badf7fe6b1b039d68a329018ceb13d0946/java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/IntegrationTest.java#L33-L36,human,human,feat,"@AfterEach
    void tearDown() {
        exporter.reset();
    }",2026-03-25,2.242299794661191,1
Arize-ai/openinference,java,03f153badf7fe6b1b039d68a329018ceb13d0946,java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/LLMSpanTest.java,setUp,junit5_before_each,23,30,8,junit,0,per_test,1,1,0,1,0,0,https://github.com/Arize-ai/openinference/blob/03f153badf7fe6b1b039d68a329018ceb13d0946/java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/LLMSpanTest.java#L23-L30,human,human,feat,"@BeforeEach
    void setUp() {
        exporter = InMemorySpanExporter.create();
        SdkTracerProvider provider = SdkTracerProvider.builder()
                .addSpanProcessor(SimpleSpanProcessor.create(exporter))
                .build();
        tracer = new OITracer(provider.get(""test""));
    }",2026-03-25,2.242299794661191,1
Arize-ai/openinference,java,03f153badf7fe6b1b039d68a329018ceb13d0946,java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/RetrievalSpanTest.java,setUp,junit5_before_each,22,29,8,junit,0,per_test,1,1,0,1,0,0,https://github.com/Arize-ai/openinference/blob/03f153badf7fe6b1b039d68a329018ceb13d0946/java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/RetrievalSpanTest.java#L22-L29,human,human,feat,"@BeforeEach
    void setUp() {
        exporter = InMemorySpanExporter.create();
        SdkTracerProvider provider = SdkTracerProvider.builder()
                .addSpanProcessor(SimpleSpanProcessor.create(exporter))
                .build();
        tracer = new OITracer(provider.get(""test""));
    }",2026-03-25,2.242299794661191,1
Arize-ai/openinference,java,03f153badf7fe6b1b039d68a329018ceb13d0946,java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/ToolSpanTest.java,setUp,junit5_before_each,22,29,8,junit,0,per_test,1,1,0,1,0,0,https://github.com/Arize-ai/openinference/blob/03f153badf7fe6b1b039d68a329018ceb13d0946/java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/ToolSpanTest.java#L22-L29,human,human,feat,"@BeforeEach
    void setUp() {
        exporter = InMemorySpanExporter.create();
        SdkTracerProvider provider = SdkTracerProvider.builder()
                .addSpanProcessor(SimpleSpanProcessor.create(exporter))
                .build();
        tracer = new OITracer(provider.get(""test""));
    }",2026-03-25,2.242299794661191,1
Arize-ai/openinference,java,03f153badf7fe6b1b039d68a329018ceb13d0946,java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/TracedSpanAttributeTest.java,setUp,junit5_before_each,22,29,8,junit,0,per_test,1,1,0,1,0,1,https://github.com/Arize-ai/openinference/blob/03f153badf7fe6b1b039d68a329018ceb13d0946/java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/TracedSpanAttributeTest.java#L22-L29,human,human,feat,"@BeforeEach
    void setUp() {
        exporter = InMemorySpanExporter.create();
        SdkTracerProvider provider = SdkTracerProvider.builder()
                .addSpanProcessor(SimpleSpanProcessor.create(exporter))
                .build();
        tracer = new OITracer(provider.get(""typed-attributes""));
    }",2026-03-25,2.242299794661191,1
Arize-ai/openinference,java,03f153badf7fe6b1b039d68a329018ceb13d0946,java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/TracedSpanAttributeTest.java,tearDown,junit5_after_each,31,34,4,junit,0,per_test,1,1,0,0,0,0,https://github.com/Arize-ai/openinference/blob/03f153badf7fe6b1b039d68a329018ceb13d0946/java/openinference-instrumentation/src/test/java/com/arize/instrumentation/trace/TracedSpanAttributeTest.java#L31-L34,human,human,feat,"@AfterEach
    void tearDown() {
        exporter.reset();
    }",2026-03-25,2.242299794661191,1
Arize-ai/openinference,java,ca51aaa93764bff3f02171a728805329cb38f9f2,java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java,startWireMock,junit5_before_all,24,28,5,junit,0,per_class,1,1,0,1,0,1,https://github.com/Arize-ai/openinference/blob/ca51aaa93764bff3f02171a728805329cb38f9f2/java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java#L24-L28,human,human,feat,"@BeforeAll
    static void startWireMock() {
        wireMock = new WireMockServer(WireMockConfiguration.options().dynamicPort());
        wireMock.start();
    }",2026-03-27,2.2477754962354553,1
Arize-ai/openinference,java,ca51aaa93764bff3f02171a728805329cb38f9f2,java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java,stopWireMock,junit5_after_all,30,33,4,junit,0,per_class,1,1,0,0,0,0,https://github.com/Arize-ai/openinference/blob/ca51aaa93764bff3f02171a728805329cb38f9f2/java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java#L30-L33,human,human,feat,"@AfterAll
    static void stopWireMock() {
        wireMock.stop();
    }",2026-03-27,2.2477754962354553,1
Arize-ai/openinference,java,ca51aaa93764bff3f02171a728805329cb38f9f2,java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java,setUp,junit5_before_each,35,42,8,junit,0,per_test,1,1,0,0,0,1,https://github.com/Arize-ai/openinference/blob/ca51aaa93764bff3f02171a728805329cb38f9f2/java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java#L35-L42,human,human,feat,"@BeforeEach
    void setUp() {
        wireMock.resetAll();
        spanExporter = InMemorySpanExporter.create();
        tracerProvider = SdkTracerProvider.builder()
                .addSpanProcessor(SimpleSpanProcessor.create(spanExporter))
                .build();
    }",2026-03-27,2.2477754962354553,1
Arize-ai/openinference,java,ca51aaa93764bff3f02171a728805329cb38f9f2,java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java,tearDown,junit5_after_each,44,47,4,junit,0,per_test,1,1,0,0,0,0,https://github.com/Arize-ai/openinference/blob/ca51aaa93764bff3f02171a728805329cb38f9f2/java/instrumentation/openinference-instrumentation-langchain4j/src/test/java/com/arize/instrumentation/langchain4j/BaseInstrumentationSetup.java#L44-L47,human,human,feat,"@AfterEach
    void tearDown() {
        tracerProvider.shutdown();
    }",2026-03-27,2.2477754962354553,1
airbytehq/airbyte,java,78aec7808deffcb9df4d8046f4155ac0f63827b9,airbyte-integrations/connectors/destination-teradata/src/test/java/io/airbyte/integrations/destination/teradata/TeradataSqlOperationsTest.java,setUp,junit5_before_each,39,42,4,junit,0,per_test,1,1,0,0,0,0,https://github.com/airbytehq/airbyte/blob/78aec7808deffcb9df4d8046f4155ac0f63827b9/airbyte-integrations/connectors/destination-teradata/src/test/java/io/airbyte/integrations/destination/teradata/TeradataSqlOperationsTest.java#L39-L42,human,human,none,"@BeforeEach
  void setUp() throws SQLException {
    MockitoAnnotations.openMocks(this);
  }",2025-03-13,4.6242299794661195,1
airbytehq/airbyte,java,70af40260b2b16ed2c2a32b18469585763a1bc9b,airbyte-integrations/connectors/destination-singlestore/src/test-integration/java/io/airbyte/integrations/destination/singlestore/SingleStoreSqlGeneratorIntegrationTest.java,setupTestContainer,junit5_before_all,46,57,12,junit,0,per_class,1,1,0,1,0,0,https://github.com/airbytehq/airbyte/blob/70af40260b2b16ed2c2a32b18469585763a1bc9b/airbyte-integrations/connectors/destination-singlestore/src/test-integration/java/io/airbyte/integrations/destination/singlestore/SingleStoreSqlGeneratorIntegrationTest.java#L46-L57,human,human,none,"@BeforeAll
  static void setupTestContainer() throws IOException, InterruptedException {
    AirbyteSingleStoreTestContainer container = new AirbyteSingleStoreTestContainer();
    container.start();
    final String username = ""user_"" + RandomStringUtils.randomAlphabetic(5).toLowerCase();
    final String password = RandomStringUtils.randomAlphabetic(10).toLowerCase();
    final String[] sql =
        new String[] {String.format(""CREATE USER %s IDENTIFIED BY '%s'"", username, password), String.format(""GRANT ALL ON *.* TO %s"", username)};
    container.execInContainer(""/bin/bash"", ""-c"",
        String.format(""set -o errexit -o pipefail; echo \""%s\"" | singlestore -v -v -v --user=root --password=root"", String.join(""; "", sql)));
    db = container.withUsername(username).withPassword(password);
  }",2025-03-14,4.6269678302532515,1
airbytehq/airbyte,java,70af40260b2b16ed2c2a32b18469585763a1bc9b,airbyte-integrations/connectors/destination-singlestore/src/test-integration/java/io/airbyte/integrations/destination/singlestore/SingleStoreTypingDedupingTest.java,setupDatabase,junit5_before_all,53,64,12,junit,0,per_class,1,1,0,1,0,0,https://github.com/airbytehq/airbyte/blob/70af40260b2b16ed2c2a32b18469585763a1bc9b/airbyte-integrations/connectors/destination-singlestore/src/test-integration/java/io/airbyte/integrations/destination/singlestore/SingleStoreTypingDedupingTest.java#L53-L64,human,human,none,"@BeforeAll
  public static void setupDatabase() throws Exception {
    AirbyteSingleStoreTestContainer container = new AirbyteSingleStoreTestContainer();
    container.start();
    final String username = ""user_"" + RandomStringUtils.randomAlphabetic(5).toLowerCase();
    final String password = RandomStringUtils.randomAlphabetic(10).toLowerCase();
    final String[] sql = new String[] {String.format(""CREATE DATABASE %s"", DATABASE),
      String.format(""CREATE USER %s IDENTIFIED BY '%s'"", username, password), String.format(""GRANT ALL ON *.* TO %s"", username)};
    container.execInContainer(""/bin/bash"", ""-c"",
        String.format(""set -o errexit -o pipefail; echo \""%s\"" | singlestore -v -v -v --user=root --password=root"", String.join(""; "", sql)));
    db = container.withUsername(username).withPassword(password).withDatabaseName(DATABASE);
  }",2025-03-14,4.6269678302532515,1
airbytehq/airbyte,java,70af40260b2b16ed2c2a32b18469585763a1bc9b,airbyte-integrations/connectors/destination-singlestore/src/test/java/io/airbyte/integrations/destination/singlestore/SingleStoreDestinationTest.java,init,junit5_before_all,57,68,12,junit,0,per_class,1,1,0,1,0,0,https://github.com/airbytehq/airbyte/blob/70af40260b2b16ed2c2a32b18469585763a1bc9b/airbyte-integrations/connectors/destination-singlestore/src/test/java/io/airbyte/integrations/destination/singlestore/SingleStoreDestinationTest.java#L57-L68,human,human,none,"@BeforeAll
  static void init() throws IOException, InterruptedException {
    AirbyteSingleStoreTestContainer container = new AirbyteSingleStoreTestContainer();
    container.start();
    final String username = ""user_"" + RandomStringUtils.randomAlphabetic(5).toLowerCase();
    final String password = RandomStringUtils.randomAlphabetic(10).toLowerCase();
    final String[] sql = new String[] {String.format(""CREATE DATABASE %s"", DATABASE),
      String.format(""CREATE USER %s IDENTIFIED BY '%s'"", username, password), String.format(""GRANT ALL ON *.* TO %s"", username)};
    container.execInContainer(""/bin/bash"", ""-c"",
        String.format(""set -o errexit -o pipefail; echo \""%s\"" | singlestore -v -v -v --user=root --password=root"", String.join(""; "", sql)));
    db = container.withUsername(username).withPassword(password).withDatabaseName(DATABASE);
  }",2025-03-14,4.6269678302532515,1
airbytehq/airbyte,java,70af40260b2b16ed2c2a32b18469585763a1bc9b,airbyte-integrations/connectors/destination-singlestore/src/test/java/io/airbyte/integrations/destination/singlestore/SingleStoreDestinationTest.java,setup,junit5_before_each,70,79,10,junit,0,per_test,1,1,0,0,0,0,https://github.com/airbytehq/airbyte/blob/70af40260b2b16ed2c2a32b18469585763a1bc9b/airbyte-integrations/connectors/destination-singlestore/src/test/java/io/airbyte/integrations/destination/singlestore/SingleStoreDestinationTest.java#L70-L79,human,human,none,"@BeforeEach
  void setup() {
    config = Jsons.jsonNode(ImmutableMap.builder()
        .put(JdbcUtils.HOST_KEY, db.getHost())
        .put(JdbcUtils.PORT_KEY, db.getFirstMappedPort())
        .put(JdbcUtils.DATABASE_KEY, db.getDatabaseName())
        .put(JdbcUtils.USERNAME_KEY, db.getUsername())
        .put(JdbcUtils.PASSWORD_KEY, db.getPassword())
        .put(JdbcUtils.SSL_KEY, false).build());
  }",2025-03-14,4.6269678302532515,1
bunkerity/bunkerweb,java,5d5a8d5a481b75b96fdbddcf8769b14cf311e48a,src/deps/src/brotli/java/org/brotli/wrapper/android/UseJniTest.java,setup,junit4_before,14,17,4,junit,0,per_test,1,1,0,0,0,0,https://github.com/bunkerity/bunkerweb/blob/5d5a8d5a481b75b96fdbddcf8769b14cf311e48a/src/deps/src/brotli/java/org/brotli/wrapper/android/UseJniTest.java#L14-L17,human,human,none,"@Before
  public void setup() {
    JniHelper.context = ApplicationProvider.getApplicationContext();
  }",2025-01-17,5.409993155373032,1
comet-ml/opik,java,7f5175de24525ebb4a7dfcae90c7b206ac04f07d,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java,setUpAll,junit5_before_all,93,104,8,junit,0,per_class,1,1,2,0,0,1,https://github.com/comet-ml/opik/blob/7f5175de24525ebb4a7dfcae90c7b206ac04f07d/apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java#L93-L104,human,human,none,"@BeforeAll
    void setUpAll(ClientSupport client, Jdbi jdbi) {

        MigrationUtils.runDbMigration(jdbi, MySQLContainerUtils.migrationParameters());

        this.baseURI = ""http://localhost:%d"".formatted(client.getPort());
        this.client = client;

        ClientSupportUtils.config(client);

        mockTargetWorkspace(API_KEY, TEST_WORKSPACE, WORKSPACE_ID);
    }",2025-01-03,1.6509240246406571,1
comet-ml/opik,java,7f5175de24525ebb4a7dfcae90c7b206ac04f07d,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java,tearDownAll,junit5_after_all,110,113,4,junit,0,per_class,1,1,0,0,0,0,https://github.com/comet-ml/opik/blob/7f5175de24525ebb4a7dfcae90c7b206ac04f07d/apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java#L110-L113,human,human,none,"@AfterAll
    void tearDownAll() {
        wireMock.server().stop();
    }",2025-01-03,1.6509240246406571,1
comet-ml/opik,java,7f5175de24525ebb4a7dfcae90c7b206ac04f07d,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java,setUp,junit5_before_each,144,158,13,junit,0,per_test,1,1,0,0,0,0,https://github.com/comet-ml/opik/blob/7f5175de24525ebb4a7dfcae90c7b206ac04f07d/apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java#L144-L158,human,human,none,"@BeforeEach
        void setUp() {

            wireMock.server().stubFor(
                    post(urlPathEqualTo(""/opik/auth""))
                            .withHeader(HttpHeaders.AUTHORIZATION, equalTo(fakeApikey))
                            .withRequestBody(matchingJsonPath(""$.workspaceName"", matching("".+"")))
                            .willReturn(WireMock.unauthorized()));

            wireMock.server().stubFor(
                    post(urlPathEqualTo(""/opik/auth""))
                            .withHeader(HttpHeaders.AUTHORIZATION, equalTo(""""))
                            .withRequestBody(matchingJsonPath(""$.workspaceName"", matching("".+"")))
                            .willReturn(WireMock.unauthorized()));
        }",2025-01-03,1.6509240246406571,1
comet-ml/opik,java,7f5175de24525ebb4a7dfcae90c7b206ac04f07d,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java,setUp,junit5_before_each,461,474,13,junit,0,per_test,1,1,0,0,0,0,https://github.com/comet-ml/opik/blob/7f5175de24525ebb4a7dfcae90c7b206ac04f07d/apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/AutomationRuleEvaluatorsResourceTest.java#L461-L474,human,human,none,"@BeforeEach
        void setUp() {
            wireMock.server().stubFor(
                    post(urlPathEqualTo(""/opik/auth-session""))
                            .withCookie(SESSION_COOKIE, equalTo(sessionToken))
                            .withRequestBody(matchingJsonPath(""$.workspaceName"", matching(""OK_.+"")))
                            .willReturn(okJson(AuthTestUtils.newWorkspaceAuthResponse(USER, WORKSPACE_ID))));

            wireMock.server().stubFor(
                    post(urlPathEqualTo(""/opik/auth-session""))
                            .withCookie(SESSION_COOKIE, equalTo(fakeSessionToken))
                            .withRequestBody(matchingJsonPath(""$.workspaceName"", matching("".+"")))
                            .willReturn(WireMock.unauthorized()));
        }",2025-01-03,1.6509240246406571,1
comet-ml/opik,java,e351452d24361345c68a2beaba6b35d4998f1f5f,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/OpenTelemetryResourceTest.java,setUpAll,junit5_before_all,119,140,16,junit,0,per_class,1,1,2,3,0,1,https://github.com/comet-ml/opik/blob/e351452d24361345c68a2beaba6b35d4998f1f5f/apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/OpenTelemetryResourceTest.java#L119-L140,human,human,none,"@BeforeAll
    void setUpAll(ClientSupport client, Jdbi jdbi) throws SQLException {
        MigrationUtils.runDbMigration(jdbi, MySQLContainerUtils.migrationParameters());

        try (var connection = CLICK_HOUSE_CONTAINER.createConnection("""")) {
            MigrationUtils.runDbMigration(connection, CLICKHOUSE_CHANGELOG_FILE,
                    ClickHouseContainerUtils.migrationParameters());
        }

        this.baseURI = ""http://localhost:%d"".formatted(client.getPort());
        this.client = client;

        log.info(client.toString());

        ClientSupportUtils.config(client);

        mockTargetWorkspace(API_KEY, TEST_WORKSPACE, WORKSPACE_ID);

        this.projectResourceClient = new ProjectResourceClient(this.client, baseURI, podamFactory);
        this.traceResourceClient = new TraceResourceClient(this.client, baseURI);
        this.spanResourceClient = new SpanResourceClient(this.client, baseURI);
    }",2025-02-18,1.7768651608487338,1
comet-ml/opik,java,e351452d24361345c68a2beaba6b35d4998f1f5f,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/OpenTelemetryResourceTest.java,tearDownAll,junit5_after_all,146,149,4,junit,0,per_class,1,1,0,0,0,0,https://github.com/comet-ml/opik/blob/e351452d24361345c68a2beaba6b35d4998f1f5f/apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/OpenTelemetryResourceTest.java#L146-L149,human,human,none,"@AfterAll
    void tearDownAll() {
        wireMock.server().stop();
    }",2025-02-18,1.7768651608487338,1
comet-ml/opik,java,e351452d24361345c68a2beaba6b35d4998f1f5f,apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/OpenTelemetryResourceTest.java,setUp,junit5_before_each,166,176,11,junit,0,per_test,1,1,0,1,0,0,https://github.com/comet-ml/opik/blob/e351452d24361345c68a2beaba6b35d4998f1f5f/apps/opik-backend/src/test/java/com/comet/opik/api/resources/v1/priv/OpenTelemetryResourceTest.java#L166-L176,human,human,none,"@BeforeEach
        void setUp() {
            wireMock.server().stubFor(
                    post(urlPathEqualTo(""/opik/auth""))
                            .withHeader(HttpHeaders.AUTHORIZATION, equalTo(fakeApikey))
                            .withRequestBody(matchingJsonPath(""$.workspaceName"", matching("".+"")))
                            .willReturn(WireMock.unauthorized().withHeader(""Content-Type"", ""application/json"")
                                    .withJsonBody(JsonUtils.readTree(
                                            new AuthenticationErrorResponse(FAKE_API_KEY_MESSAGE,
                                                    401)))));
        }",2025-02-18,1.7768651608487338,1
