repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,is_complete_addition
byhieg/javatutorial,java,80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a,src/test/java/cn/byhieg/collectiontutorialtest/BinarySearchTreeTest.java,setUp,junit3_setup,15,19,5,junit,0,per_test,1,1,0,1,0,1,https://github.com/byhieg/javatutorial/blob/80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a/src/test/java/cn/byhieg/collectiontutorialtest/BinarySearchTreeTest.java#L15-L19,human_pre2022,human,,"public void setUp() throws Exception {
        super.setUp();
        nums = new int[]{1,2,3,4,5};
        tree = new BinarySearchTree(nums);
    }",1
byhieg/javatutorial,java,80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a,src/test/java/cn/byhieg/collectiontutorialtest/BinarySearchTreeTest.java,tearDown,junit3_teardown,21,24,4,junit,0,per_test,1,1,0,1,0,0,https://github.com/byhieg/javatutorial/blob/80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a/src/test/java/cn/byhieg/collectiontutorialtest/BinarySearchTreeTest.java#L21-L24,human_pre2022,human,,"public void tearDown() throws Exception {
        BinarySearchTree.Node node = new BinarySearchTree.Node(10);
        tree.levelRead(node);
    }",1
byhieg/javatutorial,java,80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a,src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/atomtest/AtomFactoryTest.java,setUp,junit3_setup,23,26,4,junit,0,per_test,1,1,0,0,0,1,https://github.com/byhieg/javatutorial/blob/80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a/src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/atomtest/AtomFactoryTest.java#L23-L26,human_pre2022,human,,"public void setUp() throws Exception {
        super.setUp();
        integer = AtomFactory.getInstance().createAtomInt(1);
    }",1
byhieg/javatutorial,java,80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a,src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/atomtest/AtomFactoryTest.java,tearDown,junit3_teardown,77,79,2,junit,0,per_test,1,1,0,0,0,0,https://github.com/byhieg/javatutorial/blob/80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a/src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/atomtest/AtomFactoryTest.java#L77-L79,human_pre2022,human,,"public void tearDown() throws Exception {

    }",1
byhieg/javatutorial,java,80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a,src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/blockingtest/ArrayBlockTest.java,setUp,junit3_setup,16,19,4,junit,0,per_test,1,1,0,1,0,1,https://github.com/byhieg/javatutorial/blob/80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a/src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/blockingtest/ArrayBlockTest.java#L16-L19,human_pre2022,human,,"public void setUp() throws Exception {
        super.setUp();
        block = new ArrayBlock(2);
    }",1
byhieg/javatutorial,java,80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a,src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/blockingtest/ArrayBlockTest.java,tearDown,junit3_teardown,21,22,2,junit,0,per_test,1,1,0,0,0,0,https://github.com/byhieg/javatutorial/blob/80f5f0aefb0f60be2c71ef3d2bf247f55a48a37a/src/test/java/cn/byhieg/threadtutorialtest/concurrenttest/blockingtest/ArrayBlockTest.java#L21-L22,human_pre2022,human,,"public void tearDown() throws Exception {
    }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/BooleanVariableMethodAnnotationTest.java,setUpClass,junit4_before,35,39,5,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/BooleanVariableMethodAnnotationTest.java#L35-L39,human_pre2022,human,,"@Before
  public void setUpClass() {
    allProcessors = new ArrayList<>();
    allProcessors.add(new RemixerAnnotationProcessor());
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/ColorListVariableMethodAnnotationTest.java,setUpClass,junit4_before,35,39,5,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/ColorListVariableMethodAnnotationTest.java#L35-L39,human_pre2022,human,,"@Before
  public void setUpClass() {
    allProcessors = new ArrayList<>();
    allProcessors.add(new RemixerAnnotationProcessor());
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/NumberListVariableMethodAnnotationTest.java,setUpClass,junit4_before,35,39,5,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/NumberListVariableMethodAnnotationTest.java#L35-L39,human_pre2022,human,,"@Before
  public void setUpClass() {
    allProcessors = new ArrayList<>();
    allProcessors.add(new RemixerAnnotationProcessor());
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/RangeVariableMethodAnnotationTest.java,setUpClass,junit4_before,35,39,5,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/RangeVariableMethodAnnotationTest.java#L35-L39,human_pre2022,human,,"@Before
  public void setUpClass() {
    allProcessors = new ArrayList<>();
    allProcessors.add(new RemixerAnnotationProcessor());
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/RemixerAnnotationProcessorTest.java,setUpClass,junit4_before,35,39,5,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/RemixerAnnotationProcessorTest.java#L35-L39,human_pre2022,human,,"@Before
  public void setUpClass() {
    allProcessors = new ArrayList<>();
    allProcessors.add(new RemixerAnnotationProcessor());
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/StringListVariableMethodAnnotationTest.java,setUpClass,junit4_before,35,39,5,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/StringListVariableMethodAnnotationTest.java#L35-L39,human_pre2022,human,,"@Before
  public void setUpClass() {
    allProcessors = new ArrayList<>();
    allProcessors.add(new RemixerAnnotationProcessor());
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/StringVariableMethodAnnotationTest.java,setUpClass,junit4_before,35,39,5,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_annotation/src/test/java/com/google/android/libraries/remixer/annotation/processor/StringVariableMethodAnnotationTest.java#L35-L39,human_pre2022,human,,"@Before
  public void setUpClass() {
    allProcessors = new ArrayList<>();
    allProcessors.add(new RemixerAnnotationProcessor());
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/BooleanVariableTest.java,setUp,junit4_before,35,43,9,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/BooleanVariableTest.java#L35-L43,human_pre2022,human,,"@Before
  public void setUp() {
    MockitoAnnotations.initMocks(this);
    correctVariableWithCallback = new BooleanVariableBuilder()
        .setKey(""key"")
        .setContext(this)
        .setCallback(mockCallback)
        .build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/ItemListVariableTest.java,setUp,junit4_before,36,48,13,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/ItemListVariableTest.java#L36-L48,human_pre2022,human,,"@Before
  public void setUp() {
    MockitoAnnotations.initMocks(this);
    correctVariableWithCallback =
        new ItemListVariable.Builder<String>()
            .setLimitedToValues(Arrays.asList(""A"", ""B""))
            .setInitialValue(""A"")
            .setKey(""key"")
            .setContext(this)
            .setCallback(mockCallback)
            .setDataType(DataType.STRING)
            .build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/RangeVariableTest.java,setUp,junit4_before,41,64,24,junit,0,per_test,1,1,0,2,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/RangeVariableTest.java#L41-L64,human_pre2022,human,,"@Before
  public void setUp() {
    MockitoAnnotations.initMocks(this);
    singleIncrements =
        new RangeVariable.Builder()
            .setMinValue(0f)
            .setMaxValue(20f)
            .setIncrement(1f)
            .setInitialValue(15f)
            .setCallback(singleIncrementsCallback)
            .setKey(""key"")
            .setContext(this)
            .build();
    increments5 =
        new RangeVariable.Builder()
            .setMinValue(0f)
            .setMaxValue(20f)
            .setIncrement(5f)
            .setInitialValue(15f)
            .setCallback(increments5Callback)
            .setKey(""key"")
            .setContext(this)
            .build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/RemixerTest.java,oneTimeSetUp,testng_before_class,34,37,4,testng,0,per_class,1,1,0,0,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/RemixerTest.java#L34-L37,human_pre2022,human,,"@BeforeClass
  public static void oneTimeSetUp() {
    InitializationHelper.init();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/RemixerTest.java,setUp,junit4_before,42,49,8,junit,0,per_test,1,1,0,3,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/RemixerTest.java#L42-L49,human_pre2022,human,,"@Before
  public void setUp() {
    variable = new StringVariableBuilder().setKey(""key"").setContext(this).build();
    variable.init();
    variable2 = new StringVariableBuilder().setKey(""key2"").setContext(this).build();
    variable2.init();
    remixer = new Remixer();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/StringVariableTest.java,setUp,junit4_before,34,39,6,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/StringVariableTest.java#L34-L39,human_pre2022,human,,"@Before
  public void setUp() {
    MockitoAnnotations.initMocks(this);
    variableWithCallback = new StringVariableBuilder()
        .setKey(""key"").setContext(this).setCallback(mockCallback).build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/BooleanVariableSerializationTest.java,oneTimeSetUp,testng_before_class,39,42,4,testng,0,per_class,1,1,0,0,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/BooleanVariableSerializationTest.java#L39-L42,human_pre2022,human,,"@BeforeClass
  public static void oneTimeSetUp() {
    InitializationHelper.init();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/BooleanVariableSerializationTest.java,setUp,junit4_before,44,50,7,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/BooleanVariableSerializationTest.java#L44-L50,human_pre2022,human,,"@Before
  public void setUp() {
    booleanVariable = new BooleanVariableBuilder()
        .setContext(this)
        .setKey(KEY)
        .build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/ColorVariableSerializationTest.java,oneTimeSetUp,testng_before_class,40,43,4,testng,0,per_class,1,1,0,0,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/ColorVariableSerializationTest.java#L40-L43,human_pre2022,human,,"@BeforeClass
  public static void oneTimeSetUp() {
    InitializationHelper.init();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/ColorVariableSerializationTest.java,setUp,junit4_before,45,54,10,junit,0,per_test,1,1,0,1,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/ColorVariableSerializationTest.java#L45-L54,human_pre2022,human,,"@Before
  public void setUp() {
    colorListVariable = new ItemListVariable.Builder<Integer>()
        .setLimitedToValues(new Integer[]{BLACK, BLUE})
        .setInitialValue(BLACK)
        .setContext(this)
        .setKey(KEY)
        .setDataType(DataType.COLOR)
        .build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/NumberVariableSerializationTest.java,oneTimeSetUp,testng_before_class,42,45,4,testng,0,per_class,1,1,0,0,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/NumberVariableSerializationTest.java#L42-L45,human_pre2022,human,,"@BeforeClass
  public static void oneTimeSetUp() {
    InitializationHelper.init();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/NumberVariableSerializationTest.java,setUp,junit4_before,47,71,25,junit,0,per_test,1,1,0,3,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/NumberVariableSerializationTest.java#L47-L71,human_pre2022,human,,"@Before
  public void setUp() {
    floatVariable = new Variable.Builder<Float>()
        .setInitialValue(0f)
        .setKey(KEY)
        .setContext(this)
        .setDataType(DataType.NUMBER)
        .build();
    floatListVariable = new ItemListVariable.Builder<Float>()
        .setLimitedToValues(new Float[]{12f, 154f})
        .setInitialValue(12f)
        .setContext(this)
        .setKey(KEY)
        .setDataType(DataType.NUMBER)
        .build();
    rangeVariable = new RangeVariable.Builder()
        .setMinValue(0f)
        .setMaxValue(100f)
        .setIncrement(10f)
        .setInitialValue(10f)
        .setContext(this)
        .setKey(KEY)
        .setDataType(DataType.NUMBER)
        .build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/SerializableRemixerContentsSerializationTest.java,oneTimeSetUp,testng_before_class,50,53,4,testng,0,per_class,1,1,0,0,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/SerializableRemixerContentsSerializationTest.java#L50-L53,human_pre2022,human,,"@BeforeClass
  public static void oneTimeSetUp() {
    InitializationHelper.init();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/SerializableRemixerContentsSerializationTest.java,setUp,junit4_before,55,108,54,junit,0,per_test,1,1,0,8,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/SerializableRemixerContentsSerializationTest.java#L55-L108,human_pre2022,human,,"@Before
  public void setUp() {
    serializableRemixerContents = new SerializableRemixerContents();
    booleanVariable = new BooleanVariableBuilder()
        .setContext(this)
        .setKey(""boolean"")
        .build();
    serializableRemixerContents.addItem(booleanVariable);
    colorListVariable = new ItemListVariable.Builder<Integer>()
        .setLimitedToValues(new Integer[]{BLACK, BLUE})
        .setInitialValue(BLACK)
        .setContext(this)
        .setKey(""colorList"")
        .setDataType(DataType.COLOR)
        .build();
    serializableRemixerContents.addItem(colorListVariable);
    floatVariable  = new Variable.Builder<Float>()
        .setInitialValue(0f)
        .setKey(""float"")
        .setContext(this)
        .setDataType(DataType.NUMBER)
        .build();
    serializableRemixerContents.addItem(floatVariable);
    floatListVariable = new ItemListVariable.Builder<Float>()
        .setLimitedToValues(new Float[]{12f, 24f})
        .setInitialValue(12f)
        .setContext(this)
        .setKey(""floatList"")
        .setDataType(DataType.NUMBER)
        .build();
    serializableRemixerContents.addItem(floatListVariable);
    rangeVariable = new RangeVariable.Builder()
        .setMinValue(0f)
        .setIncrement(10f)
        .setMaxValue(100f)
        .setInitialValue(10f)
        .setContext(this)
        .setKey(""range"")
        .build();
    serializableRemixerContents.addItem(rangeVariable);
    stringVariable = new StringVariableBuilder()
        .setContext(this)
        .setKey(""string"")
        .build();
    serializableRemixerContents.addItem(stringVariable);
    stringListVariable = new ItemListVariable.Builder<String>()
        .setLimitedToValues(new String[]{""a"", ""b"", ""c""})
        .setInitialValue(""a"")
        .setContext(this)
        .setKey(""stringList"")
        .setDataType(DataType.STRING)
        .build();
    serializableRemixerContents.addItem(stringListVariable);
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/StringVariableSerializationTest.java,oneTimeSetUp,testng_before_class,41,44,4,testng,0,per_class,1,1,0,0,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/StringVariableSerializationTest.java#L41-L44,human_pre2022,human,,"@BeforeClass
  public static void oneTimeSetUp() {
    InitializationHelper.init();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/StringVariableSerializationTest.java,setUp,junit4_before,46,59,14,junit,0,per_test,1,1,0,2,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/serialization/StringVariableSerializationTest.java#L46-L59,human_pre2022,human,,"@Before
  public void setUp() {
    stringVariable = new StringVariableBuilder()
        .setContext(this)
        .setKey(KEY)
        .build();
    stringListVariable = new ItemListVariable.Builder<String>()
        .setLimitedToValues(new String[]{""a"", ""b"", ""c""})
        .setInitialValue(""a"")
        .setContext(this)
        .setKey(KEY)
        .setDataType(DataType.STRING)
        .build();
  }",1
material-foundation/material-remixer-android,java,4c875b96818bba6ea051061d368cb869f1141edb,remixer_core/src/test/java/com/google/android/libraries/remixer/sync/LocalValueSyncingTest.java,oneTimeSetUp,testng_before_class,38,41,4,testng,0,per_class,1,1,0,0,0,0,https://github.com/material-foundation/material-remixer-android/blob/4c875b96818bba6ea051061d368cb869f1141edb/remixer_core/src/test/java/com/google/android/libraries/remixer/sync/LocalValueSyncingTest.java#L38-L41,human_pre2022,human,,"@BeforeClass
  public static void oneTimeSetUp() {
    InitializationHelper.init();
  }",1
