repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
agershun/alasql,javascript,aa3ea87c195c993f73c224d3ab181ef163761e43,test/test1027.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/aa3ea87c195c993f73c224d3ab181ef163761e43/test/test1027.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-11-20,11.066392881587953,1
agershun/alasql,javascript,e6026118782c9573e8d9e70057802f258a4cccc3,test/test671.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/e6026118782c9573e8d9e70057802f258a4cccc3/test/test671.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,e6026118782c9573e8d9e70057802f258a4cccc3,test/test671.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/e6026118782c9573e8d9e70057802f258a4cccc3/test/test671.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,b891e4feeb53ab22d3c0cb3f0a7189b1d4fc30d3,test/test2039.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/b891e4feeb53ab22d3c0cb3f0a7189b1d4fc30d3/test/test2039.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,b891e4feeb53ab22d3c0cb3f0a7189b1d4fc30d3,test/test2039.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/b891e4feeb53ab22d3c0cb3f0a7189b1d4fc30d3/test/test2039.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,9f42a4ee1d46d2269b3d0f2da2d77b5578cbe679,test/test147.js,<anonymous>_10,mocha_before,11,14,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/9f42a4ee1d46d2269b3d0f2da2d77b5578cbe679/test/test147.js#L11-L14,copilot,agent,none,"before(function () {
		alasql('CREATE DATABASE test' + test);
		alasql('USE test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,9f42a4ee1d46d2269b3d0f2da2d77b5578cbe679,test/test147.js,<anonymous>_15,mocha_after,16,18,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/9f42a4ee1d46d2269b3d0f2da2d77b5578cbe679/test/test147.js#L16-L18,copilot,agent,none,"after(function () {
		alasql('DROP DATABASE test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,4882f6ec7c16c4a01c278f6f4773d0fc59bfb800,test/test118-B.js,<anonymous>_8,mocha_before,9,29,19,,0,per_test,2,2,0,0,0,1,https://github.com/agershun/alasql/blob/4882f6ec7c16c4a01c278f6f4773d0fc59bfb800/test/test118-B.js#L9-L29,copilot,agent,none,"before(function () {
		alasql('CREATE DATABASE test' + test);
		alasql('USE test' + test);

		// Create test tables
		alasql('CREATE TABLE t1 (a INT, b INT, x STRING)');
		alasql('CREATE TABLE t2 (a INT, b INT, x STRING)');
		alasql('CREATE TABLE t3 (a INT, b INT, x STRING)');
		alasql('CREATE TABLE t4 (a INT, b INT, x STRING)');

		// Insert test data
		// Pattern: a is row number, b is next row's a (for chain joins)
		for (var r = 1; r <= 10; r++) {
			var a = r;
			var b = (r % 10) + 1; // 1->2, 2->3, ..., 10->1
			alasql('INSERT INTO t1 VALUES (?, ?, ?)', [a, b, 't1-' + r]);
			alasql('INSERT INTO t2 VALUES (?, ?, ?)', [a, b, 't2-' + r]);
			alasql('INSERT INTO t3 VALUES (?, ?, ?)', [a, b, 't3-' + r]);
			alasql('INSERT INTO t4 VALUES (?, ?, ?)', [a, b, 't4-' + r]);
		}
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,4882f6ec7c16c4a01c278f6f4773d0fc59bfb800,test/test118-B.js,<anonymous>_30,mocha_after,31,33,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/4882f6ec7c16c4a01c278f6f4773d0fc59bfb800/test/test118-B.js#L31-L33,copilot,agent,none,"after(function () {
		alasql('DROP DATABASE test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,9416897421cb092ba5635c9157b20c54b0c474b2,test/test1173.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/9416897421cb092ba5635c9157b20c54b0c474b2/test/test1173.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,9416897421cb092ba5635c9157b20c54b0c474b2,test/test1173.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/9416897421cb092ba5635c9157b20c54b0c474b2/test/test1173.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-11-30,11.093771389459274,1
agershun/alasql,javascript,3a69ea44108d4126f147be77eccb2b5d050acb61,test/test1547.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/3a69ea44108d4126f147be77eccb2b5d050acb61/test/test1547.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-02,11.099247091033538,1
agershun/alasql,javascript,3a69ea44108d4126f147be77eccb2b5d050acb61,test/test1547.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/3a69ea44108d4126f147be77eccb2b5d050acb61/test/test1547.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-02,11.099247091033538,1
agershun/alasql,javascript,75772b94c11ff680667c2b6be0014a31f7f2b1ef,test/test536-B.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/75772b94c11ff680667c2b6be0014a31f7f2b1ef/test/test536-B.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-03,11.101984941820671,1
agershun/alasql,javascript,75772b94c11ff680667c2b6be0014a31f7f2b1ef,test/test536-B.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/75772b94c11ff680667c2b6be0014a31f7f2b1ef/test/test536-B.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-03,11.101984941820671,1
agershun/alasql,javascript,182256c90e643d9bb5089f4d6f2d9d02db4446c2,test/test155-B.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/182256c90e643d9bb5089f4d6f2d9d02db4446c2/test/test155-B.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-03,11.101984941820671,1
agershun/alasql,javascript,182256c90e643d9bb5089f4d6f2d9d02db4446c2,test/test155-B.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/182256c90e643d9bb5089f4d6f2d9d02db4446c2/test/test155-B.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-03,11.101984941820671,1
agershun/alasql,javascript,a99943d3acf522eed6b1e3391e2cf27d24cbc9de,test/test1384.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/a99943d3acf522eed6b1e3391e2cf27d24cbc9de/test/test1384.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,a99943d3acf522eed6b1e3391e2cf27d24cbc9de,test/test1384.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/a99943d3acf522eed6b1e3391e2cf27d24cbc9de/test/test1384.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,6497825f97707a5d814bd2bf80e2d6650286abba,test/test2280.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/6497825f97707a5d814bd2bf80e2d6650286abba/test/test2280.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,6497825f97707a5d814bd2bf80e2d6650286abba,test/test2280.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/6497825f97707a5d814bd2bf80e2d6650286abba/test/test2280.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,d206837a245fca7514b8877e43d394711f3ed17e,test/test635-B.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/d206837a245fca7514b8877e43d394711f3ed17e/test/test635-B.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,d206837a245fca7514b8877e43d394711f3ed17e,test/test635-B.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/d206837a245fca7514b8877e43d394711f3ed17e/test/test635-B.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,1ca7be82ecbf27da335546c2228577840250ddd1,test/test1406.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/1ca7be82ecbf27da335546c2228577840250ddd1/test/test1406.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,1ca7be82ecbf27da335546c2228577840250ddd1,test/test1406.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/1ca7be82ecbf27da335546c2228577840250ddd1/test/test1406.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-04,11.104722792607802,1
agershun/alasql,javascript,fcc3e213770f9652fc48d6c7d12b55060461e7b5,test/test107-B.js,<anonymous>_320,mocha_after,321,339,18,,0,per_test,2,2,1,0,0,0,https://github.com/agershun/alasql/blob/fcc3e213770f9652fc48d6c7d12b55060461e7b5/test/test107-B.js#L321-L339,copilot,agent,none,"after(function () {
			var testFiles = [
				'test107-B-base.xlsx',
				'test107-B-updated.xlsx',
				'test107-B-no-headers.xlsx',
				'test107-B-self.xlsx',
				'test107-B-newsheet.xlsx',
				'test107-B-range-AA5.xlsx',
				'test107-B-async.xlsx',
				'test107-B-promise.xlsx',
			];

			testFiles.forEach(function (file) {
				var filePath = __dirname + '/' + file;
				if (fs.existsSync(filePath)) {
					fs.unlinkSync(filePath);
				}
			});
		})",2025-12-11,11.123887748117728,1
agershun/alasql,javascript,6343e84c19a882e9cda531716675be7ebead2a55,test/test128-B.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/6343e84c19a882e9cda531716675be7ebead2a55/test/test128-B.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-11,11.123887748117728,1
agershun/alasql,javascript,6343e84c19a882e9cda531716675be7ebead2a55,test/test128-B.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/6343e84c19a882e9cda531716675be7ebead2a55/test/test128-B.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-11,11.123887748117728,1
agershun/alasql,javascript,90c91a3b06d7ac7a06990dd90d6477bbccc9b00e,test/test136-B.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/90c91a3b06d7ac7a06990dd90d6477bbccc9b00e/test/test136-B.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-11,11.123887748117728,1
agershun/alasql,javascript,90c91a3b06d7ac7a06990dd90d6477bbccc9b00e,test/test136-B.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/90c91a3b06d7ac7a06990dd90d6477bbccc9b00e/test/test136-B.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-11,11.123887748117728,1
agershun/alasql,javascript,a6373dfcf478d9c6a715ef4aa56ccf7ff0609264,test/test143-B.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/a6373dfcf478d9c6a715ef4aa56ccf7ff0609264/test/test143-B.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('CREATE DATABASE test' + test);
		alasql('USE test' + test);
	})",2025-12-12,11.126625598904859,1
agershun/alasql,javascript,a6373dfcf478d9c6a715ef4aa56ccf7ff0609264,test/test143-B.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/a6373dfcf478d9c6a715ef4aa56ccf7ff0609264/test/test143-B.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('DROP DATABASE test' + test);
	})",2025-12-12,11.126625598904859,1
agershun/alasql,javascript,299b3f5d28f5ce7ab2a0c804b848bc1ab621472d,test/test897.js,<anonymous>_13,mocha_before,14,17,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/299b3f5d28f5ce7ab2a0c804b848bc1ab621472d/test/test897.js#L14-L17,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-12,11.126625598904859,1
agershun/alasql,javascript,299b3f5d28f5ce7ab2a0c804b848bc1ab621472d,test/test897.js,<anonymous>_18,mocha_after,19,21,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/299b3f5d28f5ce7ab2a0c804b848bc1ab621472d/test/test897.js#L19-L21,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-12,11.126625598904859,1
agershun/alasql,javascript,c69ff4fc34573edb8fadd88a45ee1c7bea9fd568,test/test2318.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/c69ff4fc34573edb8fadd88a45ee1c7bea9fd568/test/test2318.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-13,11.129363449691992,1
agershun/alasql,javascript,c69ff4fc34573edb8fadd88a45ee1c7bea9fd568,test/test2318.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/c69ff4fc34573edb8fadd88a45ee1c7bea9fd568/test/test2318.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-13,11.129363449691992,1
agershun/alasql,javascript,03ca73498f6c0535d9d61378b0860c47e6535194,test/test547.js,<anonymous>_8,mocha_after,9,12,4,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/03ca73498f6c0535d9d61378b0860c47e6535194/test/test547.js#L9-L12,copilot,agent,none,"after(function () {
		// Restore default joinstar option
		alasql.options.joinstar = 'overwrite';
	})",2025-12-13,11.129363449691992,1
agershun/alasql,javascript,4af78a0cc7fcd936ac14b668a2d0a27e69987279,test/test1848.js,<anonymous>_20,mocha_before,21,24,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/4af78a0cc7fcd936ac14b668a2d0a27e69987279/test/test1848.js#L21-L24,copilot,agent,none,"before(function () {
			// Ensure clean state
			localStorage.clear();
		})",2025-12-13,11.129363449691992,1
agershun/alasql,javascript,4af78a0cc7fcd936ac14b668a2d0a27e69987279,test/test1848.js,<anonymous>_25,mocha_after,26,35,10,,0,per_test,2,2,0,0,0,0,https://github.com/agershun/alasql/blob/4af78a0cc7fcd936ac14b668a2d0a27e69987279/test/test1848.js#L26-L35,copilot,agent,none,"after(function () {
			// Cleanup
			try {
				alasql('DETACH DATABASE ' + lsdbid);
				alasql('DROP LOCALSTORAGE DATABASE ' + lsdbid);
			} catch (e) {
				// Database might not exist
			}
			localStorage.clear();
		})",2025-12-13,11.129363449691992,1
agershun/alasql,javascript,4af78a0cc7fcd936ac14b668a2d0a27e69987279,test/test1848.js,<anonymous>_115,before_each,116,126,11,,0,per_test,3,3,0,0,0,1,https://github.com/agershun/alasql/blob/4af78a0cc7fcd936ac14b668a2d0a27e69987279/test/test1848.js#L116-L126,copilot,agent,none,"beforeEach(function () {
			// Clean up file before each test
			try {
				var fs = require('fs');
				if (fs.existsSync(filename)) {
					fs.unlinkSync(filename);
				}
			} catch (e) {
				// File might not exist
			}
		})",2025-12-13,11.129363449691992,1
agershun/alasql,javascript,4af78a0cc7fcd936ac14b668a2d0a27e69987279,test/test1848.js,<anonymous>_127,after_each,128,143,16,,0,per_test,4,3,0,0,0,0,https://github.com/agershun/alasql/blob/4af78a0cc7fcd936ac14b668a2d0a27e69987279/test/test1848.js#L128-L143,copilot,agent,none,"afterEach(function () {
			// Cleanup after each test
			try {
				alasql('DROP DATABASE ' + fsdbid);
			} catch (e) {
				// Database might not exist
			}
			try {
				var fs = require('fs');
				if (fs.existsSync(filename)) {
					fs.unlinkSync(filename);
				}
			} catch (e) {
				// File might not exist
			}
		})",2025-12-13,11.129363449691992,1
agershun/alasql,javascript,e01baddc15e0083b177d04d1542892d7e5ac30f7,test/test2348.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/e01baddc15e0083b177d04d1542892d7e5ac30f7/test/test2348.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-15,11.134839151266256,1
agershun/alasql,javascript,e01baddc15e0083b177d04d1542892d7e5ac30f7,test/test2348.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/e01baddc15e0083b177d04d1542892d7e5ac30f7/test/test2348.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-15,11.134839151266256,1
agershun/alasql,javascript,5d5bce71b8af4939e530052ee63a154e306f212a,test/test2223.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/5d5bce71b8af4939e530052ee63a154e306f212a/test/test2223.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('create database test' + test);
		alasql('use test' + test);
	})",2025-12-17,11.14031485284052,1
agershun/alasql,javascript,5d5bce71b8af4939e530052ee63a154e306f212a,test/test2223.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/5d5bce71b8af4939e530052ee63a154e306f212a/test/test2223.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('drop database test' + test);
	})",2025-12-17,11.14031485284052,1
agershun/alasql,javascript,95bbff83f3363b8fddc56520b5a6aa137ec9eafc,test/test2239.js,<anonymous>_8,mocha_before,9,12,4,,0,per_test,1,1,0,0,0,1,https://github.com/agershun/alasql/blob/95bbff83f3363b8fddc56520b5a6aa137ec9eafc/test/test2239.js#L9-L12,copilot,agent,none,"before(function () {
		alasql('CREATE DATABASE test' + test);
		alasql('USE test' + test);
	})",2025-12-17,11.14031485284052,1
agershun/alasql,javascript,95bbff83f3363b8fddc56520b5a6aa137ec9eafc,test/test2239.js,<anonymous>_13,mocha_after,14,16,3,,0,per_test,1,1,0,0,0,0,https://github.com/agershun/alasql/blob/95bbff83f3363b8fddc56520b5a6aa137ec9eafc/test/test2239.js#L14-L16,copilot,agent,none,"after(function () {
		alasql('DROP DATABASE test' + test);
	})",2025-12-17,11.14031485284052,1
