repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
Archmonger/django-dbbackup,python,6869166c4b8c863d831b1d82e1f17477a7a6da3c,tests/test_signals.py,setUp,unittest_setup,18,20,3,unittest,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/Archmonger/django-dbbackup/blob/6869166c4b8c863d831b1d82e1f17477a7a6da3c/tests/test_signals.py#L18-L20,copilot,agent,none,"def setUp(self):
        """"""Set up test fixtures.""""""
        self.received_signals = []",2025-08-18,10.633812457221081,1
Archmonger/django-dbbackup,python,099ac5d54d57f5e4903ca9e1890c16159e762c28,tests/test_connectors/test_django.py,setUp,unittest_setup,18,19,2,unittest,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/Archmonger/django-dbbackup/blob/099ac5d54d57f5e4903ca9e1890c16159e762c28/tests/test_connectors/test_django.py#L18-L19,copilot,agent,none,"def setUp(self):
        self.connector = DjangoConnector()",2025-08-19,10.636550308008214,1
869413421/ai-moive-studio,python,f1103449c4be590287c12d3413152e95c243180f,backend/tests/conftest.py,event_loop,pytest_decorator,35,39,5,pytest,0,global,1,1,0,0,0,0,0.0,1,https://github.com/869413421/ai-moive-studio/blob/f1103449c4be590287c12d3413152e95c243180f/backend/tests/conftest.py#L35-L39,claude,agent,feat,"def event_loop():
    """"""创建事件循环""""""
    loop = asyncio.get_event_loop_policy().new_event_loop()
    yield loop
    loop.close()",2025-11-07,,1
869413421/ai-moive-studio,python,f1103449c4be590287c12d3413152e95c243180f,backend/tests/conftest.py,db_session,pytest_decorator,43,52,8,pytest,0,per_test,1,2,0,1,0,0,0.0,1,https://github.com/869413421/ai-moive-studio/blob/f1103449c4be590287c12d3413152e95c243180f/backend/tests/conftest.py#L43-L52,claude,agent,feat,"async def db_session() -> AsyncGenerator[AsyncSession, None]:
    """"""创建测试数据库会话""""""
    async with test_engine.begin() as conn:
        await conn.run_sync(Base.metadata.create_all)

    async with TestSessionLocal() as session:
        yield session

    async with test_engine.begin() as conn:
        await conn.run_sync(Base.metadata.drop_all)",2025-11-07,,1
869413421/ai-moive-studio,python,f1103449c4be590287c12d3413152e95c243180f,backend/tests/conftest.py,client,pytest_decorator,56,66,8,pytest,0,per_test,1,2,1,1,0,0,0.0,1,https://github.com/869413421/ai-moive-studio/blob/f1103449c4be590287c12d3413152e95c243180f/backend/tests/conftest.py#L56-L66,claude,agent,feat,"async def client(db_session: AsyncSession) -> AsyncGenerator[AsyncClient, None]:
    """"""创建测试客户端""""""
    def override_get_db():
        return db_session

    app.dependency_overrides[get_db_session] = override_get_db

    async with AsyncClient(app=app, base_url=""http://test"") as ac:
        yield ac

    app.dependency_overrides.clear()",2025-11-07,,1
869413421/ai-moive-studio,python,f1103449c4be590287c12d3413152e95c243180f,backend/tests/conftest.py,test_user_data,pytest_decorator,70,77,8,pytest,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/869413421/ai-moive-studio/blob/f1103449c4be590287c12d3413152e95c243180f/backend/tests/conftest.py#L70-L77,claude,agent,feat,"def test_user_data():
    """"""测试用户数据""""""
    return {
        ""username"": ""testuser"",
        ""email"": ""test@example.com"",
        ""password"": ""testpassword123"",
        ""display_name"": ""测试用户""
    }",2025-11-07,,1
869413421/ai-moive-studio,python,f1103449c4be590287c12d3413152e95c243180f,backend/tests/conftest.py,test_project_data,pytest_decorator,81,89,9,pytest,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/869413421/ai-moive-studio/blob/f1103449c4be590287c12d3413152e95c243180f/backend/tests/conftest.py#L81-L89,claude,agent,feat,"def test_project_data():
    """"""测试项目数据""""""
    return {
        ""title"": ""测试项目"",
        ""description"": ""这是一个测试项目"",
        ""file_name"": ""test.txt"",
        ""file_type"": ""txt"",
        ""file_size"": 1024
    }",2025-11-07,,1
869413421/ai-moive-studio,python,f1103449c4be590287c12d3413152e95c243180f,backend/tests/conftest.py,auth_headers,pytest_decorator,93,108,14,pytest,0,per_test,1,1,2,0,0,2,0.14285714285714285,0,https://github.com/869413421/ai-moive-studio/blob/f1103449c4be590287c12d3413152e95c243180f/backend/tests/conftest.py#L93-L108,claude,agent,feat,"def auth_headers(client: AsyncClient, test_user_data: dict):
    """"""获取认证头""""""
    # 注册用户
    response = await client.post(""/api/v1/auth/register"", json=test_user_data)
    assert response.status_code == 201

    # 登录获取token
    login_data = {
        ""username"": test_user_data[""username""],
        ""password"": test_user_data[""password""]
    }
    response = await client.post(""/api/v1/auth/login"", data=login_data)
    assert response.status_code == 200

    token = response.json()[""access_token""]
    return {""Authorization"": f""Bearer {token}""}",2025-11-07,,1
869413421/ai-moive-studio,python,d5012dd4afb57a7c78a13969ae1c2434a0d77dbf,backend/tests/unit/test_text_parser.py,parser_service,pytest_decorator,166,168,3,pytest,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/869413421/ai-moive-studio/blob/d5012dd4afb57a7c78a13969ae1c2434a0d77dbf/backend/tests/unit/test_text_parser.py#L166-L168,claude,agent,feat,"def parser_service(self):
        """"""创建解析服务实例""""""
        return TextParserService()",2025-11-13,0.0054757015742642025,1
AgentOps-AI/agentops,python,c1a40153a08ca2ee049a9229f5df15f91b3b6dfd,tests/unit/instrumentation/openai_agents/test_openai_agents.py,instrumentation,pytest_decorator,70,98,25,pytest,4,per_test,1,3,0,3,0,4,0.16,1,https://github.com/AgentOps-AI/agentops/blob/c1a40153a08ca2ee049a9229f5df15f91b3b6dfd/tests/unit/instrumentation/openai_agents/test_openai_agents.py#L70-L98,devin,agent,none,"def instrumentation(self):
        """"""Set up instrumentation for tests
        
        This fixture mocks the OpenAI Agents SDK and sets up the instrumentor
        to capture spans and traces. It returns a dictionary of objects needed
        for testing.
        """"""
        # Mock the agents module
        with patch('agents.set_trace_processors') as mock_set_trace_processors:
            with patch('agents.tracing.processors.default_processor', return_value=MagicMock()):
                # Create a real instrumentation setup for testing
                mock_tracer_provider = MagicMock()
                instrumentor = OpenAIAgentsInstrumentor()
                instrumentor._instrument(tracer_provider=mock_tracer_provider)
                
                # Extract the processor and exporter for direct testing
                processor = instrumentor._processor
                exporter = instrumentor._exporter
                
                # Clean up after the test
                yield {
                    'instrumentor': instrumentor,
                    'processor': processor,
                    'exporter': exporter,
                    'tracer_provider': mock_tracer_provider,
                    'mock_set_trace_processors': mock_set_trace_processors,
                }
                
                instrumentor._uninstrument()",2025-03-24,1.6043805612594113,1
AgentOps-AI/agentops,python,c1a40153a08ca2ee049a9229f5df15f91b3b6dfd,tests/unit/instrumentation/openai_agents/test_openai_agents_attributes.py,mock_external_dependencies,pytest_decorator,117,123,7,pytest,4,per_test,1,5,0,0,0,0,0.0,1,https://github.com/AgentOps-AI/agentops/blob/c1a40153a08ca2ee049a9229f5df15f91b3b6dfd/tests/unit/instrumentation/openai_agents/test_openai_agents_attributes.py#L117-L123,devin,agent,none,"def mock_external_dependencies():
    """"""Mock any external dependencies to avoid actual API calls or slow operations""""""
    with patch('importlib.metadata.version', return_value='1.0.0'):
        with patch('agentops.helpers.serialization.safe_serialize', side_effect=lambda x: str(x)[:100]):
            with patch('agentops.instrumentation.openai_agents.LIBRARY_NAME', 'openai'):
                with patch('agentops.instrumentation.openai_agents.LIBRARY_VERSION', '1.0.0'):
                    yield",2025-03-24,1.6043805612594113,1
Arize-ai/openinference,python,6f627e74a0e06e823aa593922d8d13b8d3d9aa22,python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py,cassette_transport,pytest_decorator,114,183,62,pytest,0,per_test,1,4,1,1,2,10,0.16129032258064516,1,https://github.com/Arize-ai/openinference/blob/6f627e74a0e06e823aa593922d8d13b8d3d9aa22/python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py#L114-L183,claude,agent,feat,"def cassette_transport(
    request: pytest.FixtureRequest,
) -> Generator[Any, None, None]:
    """"""
    record_mode=""once"": replay if cassette exists; record if missing + real key set;
    fail if missing + no real key.

    In record mode, yields None so tests pass transport=None to the SDK, letting
    InternalClient create the real SubprocessCLITransport (patched to capture messages).
    """"""
    test_name = request.node.name
    path = _cassette_path(test_name)

    if path.exists():
        # --- REPLAY ---
        data = yaml.safe_load(path.read_text())
        messages = data.get(""messages"") or []
        if not messages:
            pytest.fail(
                f""Cassette at {path} is empty. Delete it and re-record:\n""
                ""  env -u CLAUDECODE ANTHROPIC_API_KEY=<real-key> ""
                ""pytest tests/ -k <test_name>""
            )
        yield ReplayTransport(messages=messages)
        return

    # cassette missing — need to record
    key = _real_api_key()
    if not key:
        pytest.fail(
            f""Cassette not found: {path}\n""
            ""Set ANTHROPIC_API_KEY to a real key (and have the claude CLI installed) ""
            ""to record a new cassette, then commit it.""
        )

    # --- RECORD ---
    # Must patch both:
    # - subprocess_cli.SubprocessCLITransport: used by ClaudeSDKClient.connect() via
    #   a fresh local import (`from ._internal.transport.subprocess_cli import ...`)
    # - _client_mod.SubprocessCLITransport: used by InternalClient.process_query()
    #   via a module-level import (already resolved at import time)
    try:
        import claude_agent_sdk._internal.client as _client_mod
        import claude_agent_sdk._internal.transport.subprocess_cli as _sc_mod
        from claude_agent_sdk._internal.transport.subprocess_cli import SubprocessCLITransport

        OrigTransport = SubprocessCLITransport
        captured: list[dict[str, Any]] = []

        class _CapturingTransport(OrigTransport):  # type: ignore[misc,valid-type]
            def read_messages(self) -> AsyncIterator[dict[str, Any]]:
                return self._capturing_gen()

            async def _capturing_gen(self) -> AsyncIterator[dict[str, Any]]:
                async for msg in super()._read_messages_impl():
                    captured.append(msg)
                    yield msg

        setattr(_sc_mod, ""SubprocessCLITransport"", _CapturingTransport)
        setattr(_client_mod, ""SubprocessCLITransport"", _CapturingTransport)
        try:
            yield None  # test uses transport=None → SDK creates _CapturingTransport
        finally:
            setattr(_sc_mod, ""SubprocessCLITransport"", OrigTransport)
            setattr(_client_mod, ""SubprocessCLITransport"", OrigTransport)
    except Exception:
        yield None
        return
    path.parent.mkdir(parents=True, exist_ok=True)
    path.write_text(yaml.dump({""messages"": _sanitize_messages(captured)}, default_flow_style=False))",2026-03-04,2.184804928131417,1
Arize-ai/openinference,python,6f627e74a0e06e823aa593922d8d13b8d3d9aa22,python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py,in_memory_span_exporter,pytest_decorator,187,188,2,pytest,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/Arize-ai/openinference/blob/6f627e74a0e06e823aa593922d8d13b8d3d9aa22/python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py#L187-L188,claude,agent,feat,"def in_memory_span_exporter() -> InMemorySpanExporter:
    return InMemorySpanExporter()",2026-03-04,2.184804928131417,1
Arize-ai/openinference,python,6f627e74a0e06e823aa593922d8d13b8d3d9aa22,python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py,tracer_provider,pytest_decorator,192,198,7,pytest,0,per_test,1,1,1,2,0,0,0.0,0,https://github.com/Arize-ai/openinference/blob/6f627e74a0e06e823aa593922d8d13b8d3d9aa22/python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py#L192-L198,claude,agent,feat,"def tracer_provider(
    in_memory_span_exporter: InMemorySpanExporter,
) -> trace_api.TracerProvider:
    tracer_provider = trace_sdk.TracerProvider()
    span_processor = SimpleSpanProcessor(span_exporter=in_memory_span_exporter)
    tracer_provider.add_span_processor(span_processor=span_processor)
    return tracer_provider",2026-03-04,2.184804928131417,1
Arize-ai/openinference,python,6f627e74a0e06e823aa593922d8d13b8d3d9aa22,python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py,instrument,pytest_decorator,202,208,7,pytest,0,per_test,1,1,2,2,0,0,0.0,1,https://github.com/Arize-ai/openinference/blob/6f627e74a0e06e823aa593922d8d13b8d3d9aa22/python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py#L202-L208,claude,agent,feat,"def instrument(
    tracer_provider: trace_api.TracerProvider,
    in_memory_span_exporter: InMemorySpanExporter,
) -> Iterator[None]:
    ClaudeAgentSDKInstrumentor().instrument(tracer_provider=tracer_provider)
    yield
    ClaudeAgentSDKInstrumentor().uninstrument()",2026-03-04,2.184804928131417,1
Arize-ai/openinference,python,6f627e74a0e06e823aa593922d8d13b8d3d9aa22,python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py,api_key,pytest_decorator,212,221,10,pytest,6,per_test,2,2,1,0,1,0,0.0,0,https://github.com/Arize-ai/openinference/blob/6f627e74a0e06e823aa593922d8d13b8d3d9aa22/python/instrumentation/openinference-instrumentation-claude-agent-sdk/tests/conftest.py#L212-L221,claude,agent,feat,"def api_key(
    monkeypatch: MonkeyPatch,
) -> None:
    monkeypatch.setenv(""GIT_TERMINAL_PROMPT"", ""0"")
    monkeypatch.setenv(""GIT_SSH_COMMAND"", ""ssh -o BatchMode=yes -o StrictHostKeyChecking=no"")
    monkeypatch.setenv(""SSH_ASKPASS_REQUIRE"", ""force"")
    monkeypatch.setenv(""SSH_ASKPASS"", ""/usr/bin/false"")
    monkeypatch.setenv(""DISPLAY"", "":0"")
    if not os.environ.get(""ANTHROPIC_API_KEY""):
        monkeypatch.setenv(""ANTHROPIC_API_KEY"", ""test-key-no-real-call"")",2026-03-04,2.184804928131417,1
BeehiveInnovations/gemini-mcp-server,python,3bc79562396621b755ea9ab1a46dfcc3bd83bd73,tests/test_tracepath.py,tracepath_tool,pytest_decorator,17,19,3,pytest,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/BeehiveInnovations/gemini-mcp-server/blob/3bc79562396621b755ea9ab1a46dfcc3bd83bd73/tests/test_tracepath.py#L17-L19,claude,agent,none,"def tracepath_tool(self):
        """"""Create a tracepath tool instance for testing""""""
        return TracePathTool()",2025-06-15,0.01642710472279261,1
BeehiveInnovations/gemini-mcp-server,python,3bc79562396621b755ea9ab1a46dfcc3bd83bd73,tests/test_tracepath.py,mock_model_response,pytest_decorator,22,60,28,pytest,1,per_test,2,2,0,1,0,0,0.0,0,https://github.com/BeehiveInnovations/gemini-mcp-server/blob/3bc79562396621b755ea9ab1a46dfcc3bd83bd73/tests/test_tracepath.py#L22-L60,claude,agent,none,"def mock_model_response(self):
        """"""Create a mock model response for call path analysis""""""

        def _create_response(content=None):
            if content is None:
                content = """"""## Call Path Summary

1. 🟢 `BookingManager::finalizeInvoice()` at booking.py:45 → calls `PaymentProcessor.process()`
2. 🟢 `PaymentProcessor::process()` at payment.py:123 → calls `validation.validate_payment()`
3. 🟡 `validation.validate_payment()` at validation.py:67 → conditionally calls `Logger.log()`

## Value-Driven Flow Analysis

**Scenario 1**: `invoice_id=123, payment_method=""credit_card""`
- Path: BookingManager → PaymentProcessor → CreditCardValidator → StripeGateway
- Key decision at payment.py:156: routes to Stripe integration

## Side Effects & External Dependencies

### Database Interactions
- **Transaction.save()** at models.py:234 → inserts payment record

### Network Calls
- **StripeGateway.charge()** → HTTPS POST to Stripe API

## Code Anchors

- Entry point: `BookingManager::finalizeInvoice` at booking.py:45
- Critical branch: Payment method selection at payment.py:156
""""""

            return Mock(
                content=content,
                usage={""input_tokens"": 150, ""output_tokens"": 300, ""total_tokens"": 450},
                model_name=""test-model"",
                metadata={""finish_reason"": ""STOP""},
            )

        return _create_response",2025-06-15,0.01642710472279261,1
ArcadeAI/arcade-ai,python,f537771f296c6cab91fe403964ce45b28357cd72,libs/tests/worker/test_arcade_telemetry_bridge.py,app,pytest_decorator,22,23,2,pytest,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/ArcadeAI/arcade-ai/blob/f537771f296c6cab91fe403964ce45b28357cd72/libs/tests/worker/test_arcade_telemetry_bridge.py#L22-L23,claude,agent,feat,"def app() -> FastAPI:
    return FastAPI()",2026-06-12,2.1245722108145104,1
ArcadeAI/arcade-ai,python,f537771f296c6cab91fe403964ce45b28357cd72,libs/tests/worker/test_arcade_telemetry_bridge.py,fake_arcade_telemetry,pytest_decorator,27,55,22,pytest,4,per_test,1,2,1,5,0,2,0.09090909090909091,0,https://github.com/ArcadeAI/arcade-ai/blob/f537771f296c6cab91fe403964ce45b28357cd72/libs/tests/worker/test_arcade_telemetry_bridge.py#L27-L55,claude,agent,feat,"def fake_arcade_telemetry(monkeypatch: pytest.MonkeyPatch):
    """"""Install a fake `arcade_telemetry` package into sys.modules.

    Yields a SimpleNamespace with the mocks the test can assert against.
    """"""
    telemetry_handle = MagicMock(name=""Telemetry"")
    new_telemetry = MagicMock(name=""new_telemetry"", return_value=telemetry_handle)

    fake_root = types.ModuleType(""arcade_telemetry"")
    fake_root.new_telemetry = new_telemetry  # type: ignore[attr-defined]

    class _FakeCorrelationMiddleware:
        def __init__(self, app):
            self.app = app

        async def __call__(self, scope, receive, send):
            await self.app(scope, receive, send)

    fake_starlette = types.ModuleType(""arcade_telemetry.starlette"")
    fake_starlette.CorrelationMiddleware = _FakeCorrelationMiddleware  # type: ignore[attr-defined]

    monkeypatch.setitem(sys.modules, ""arcade_telemetry"", fake_root)
    monkeypatch.setitem(sys.modules, ""arcade_telemetry.starlette"", fake_starlette)

    return types.SimpleNamespace(
        new_telemetry=new_telemetry,
        telemetry_handle=telemetry_handle,
        correlation_middleware_cls=_FakeCorrelationMiddleware,
    )",2026-06-12,2.1245722108145104,1
AxDSan/mnemosyne,python,655202ca7b78daf72f9c3c367af1cd8c2b59449b,tests/test_extract_parity.py,fake_extract_facts,pytest_decorator,27,41,15,pytest,1,per_test,1,1,1,0,0,0,0.0,0,https://github.com/AxDSan/mnemosyne/blob/655202ca7b78daf72f9c3c367af1cd8c2b59449b/tests/test_extract_parity.py#L27-L41,claude,agent,fix,"def fake_extract_facts(monkeypatch):
    """"""Patch extract_facts_safe to return deterministic facts.
    Both Mnemosyne.remember and BeamMemory's _extract_and_store_facts
    import via `from mnemosyne.core.extraction import extract_facts_safe`,
    so a module-level patch covers both paths.
    """"""
    facts = [
        ""alice was born in boston"",
        ""alice studied mathematics at MIT"",
    ]
    monkeypatch.setattr(
        ""mnemosyne.core.extraction.extract_facts_safe"",
        lambda content, **kwargs: list(facts),
    )
    return facts",2026-05-09,0.09034907597535935,1
AxDSan/mnemosyne,python,5a120d131769f9dd4acc724c4bd6d914d23378cc,tests/test_degrade_vector.py,temp_db,pytest_decorator,28,30,3,pytest,0,per_test,1,2,0,2,1,0,0.0,1,https://github.com/AxDSan/mnemosyne/blob/5a120d131769f9dd4acc724c4bd6d914d23378cc/tests/test_degrade_vector.py#L28-L30,claude,agent,fix,"def temp_db():
    with tempfile.TemporaryDirectory() as tmpdir:
        yield Path(tmpdir) / ""test.db""",2026-05-09,0.09034907597535935,1
